30357,2008,,,,,,,1,,7,2,,0,2,0,,0,15,1,,4,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,,,,4,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,4,,5,D,,WA,,,,,,,,,,,,,,,,11,,,4,4,,,,,15,,,,,,13,22,23,2,,,,,,0,30357,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,180,4,3,0,0,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,7,,,,,2,,,,,1,2,1,,,,,,,,        1,3,Church,1,Horse riding club,1,American Association of University Women,,1,1,1,1,1,0,1,0,3,,,0,,,,,,,,,,,,,,,,,,,,4,21,21,,,,,,,,,,,,2,,,7,0,,,,,,,12,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,
31919,2011,888,50,100,100,100,47,1,,6,2,,0,1,0,,0,5,2,,3,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,1,,,,,,,,,,,,,,,,5,1,9,4,6440,3,,41,OR,,,,,,,,,,,2,,,,,,,,,,,,1,1,10,1,,1,5,2,,,,,,,,,,,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,4,3,2,0,1,,,,,8,1,1,3,1,3,,,,,,,,,,,5,1,1,1,1,6,2,,,,,,,,,,,,,,4,,4,1,,,,,4,1,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,2,125,3,2,,,,,,,7,4,2,6,2,3,,,,1,,,1,1,0,1,,,,2,,,,,,,,,,1,,,1,,5,,,,,,,6,,,,,,,9252011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,5,4,1,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,10,,40,1,,,,,,,,,,,,,1,1,,0,,,,,,,,,
36368,2012,,,,,,75,1,,4,2,,2,3,0,5,0,40,1, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,5,1,,,6200,1,,4,AZ,0,,,,,,,,,,,,,,,,,,,,,,6,2,15,6,1,,3,1,,,,,,,,,,,36368,8,4,1, , ,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,3,3,1,,7,3,3,3,3,,,,,,,,,,,,,,,,,,1,1,,4,7,,,,,,,,,,8,4,,2,,,,,,,,,6,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,1,9,,999,,,,,1,0,0,0,,,,,,,,,,6,,,,,,,,,,,,,,,5,2,1,4, ,2, ,1,,,2,,,,,,,1, ,,,,,,9102012,,,,,,,,,,,,,,,,,,,,,,,1,1,9997,,2,1,2,11,,5,4,1,0,1,0,1,3,,,,0,,4,1,7,8,1989,4,1,0,,,,,,,,,,,,,12,,,-1,,,,,,,,,,,,,0,0,1,-1,,,,,,,,,
35076,2010,,,,,,58,1,,5,1,,0,3,0,3,0,16,1,,2,,1,1,0,0,0,0,,10,,,,,28,2,27,1,26,1,23,2,21,2,,,,,,,,,5,1952,,,,,,,,,,,,,,,,10,8,,,,1,1,18,,,,1,JS,,,,,,,,,,,,,4,3,4,1,1,4,0,1,3,0,,,,,,,,,,,,,,,,,,,5,2,8,4,1080,2,,16,ID,,,,,,,,,,,1,,,,,11,,,,,,1,8,2,22,8,8,,3,,14,22,23,,4,,2,,,,35076,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,,,1,,1,2,9,,0,2,1,,3,1,1,1,,,,,,,,,,,,,,,,5,10,200,4,3,,,,,,,,,,,,,,,,7,,2,,,,,,1,,,2,1,0,0,,,,,,5,,,,,1,,,,,,,1,,,,,,,10302010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,0,2,2,1,2,,1,10,2,40,1,,,,,,,,,,,,1,,0,,1,,,,,,,,,
32369,2008,,,,,,,1,,7,2,,0,3,2,,0,15,1,,4,,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1960,,,,,,,,,,,,,4,5,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,3,3120,1,B,,NC,,,,,,,,,,,,,,,,10,,,3,4,,,,,18,,,,,,13,30,25,3,,,,,,0,32369,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,198,5,2,0,0,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,8,1,1,,,,,,,,        1,0, ,, ,, ,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3,13,11,,,,,,,,,,,,2,,,0,0,,,,,,,10,,50,1,,,,,,,,,,,,,,0,,0,0,10,4,2,1,5,2,3,
29471,2012,,,,,,47,1,,5,1,,0,1,1,2,0,12,2, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,5,2,,,7800,2,,18,IN,0,,,,,,,,,,,,,,,,,,,,,,6,,15,6,,,3,1,,,,,,,,,,,29471,3,2,1, , ,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,6,9,2,5,,2,1,8,1,3,,,,,,,,,,,,,,,,,,1,1,,3,2,,,,,,,,,,2,4,,2,,,,,,,,,3,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,3,0,5,11,185,,,,,2,0,0,1,,,,,,,,,,4,,,,,,,,,,,,,,,4,5,2,3, ,2, ,1,,,4,,,,,,,2, ,,,,,,10152012,,,,,,,,,,,,,,,,,,,,,,,5,4,350,50,1,2,2,10,,5,2,1,0,2,1,2,1,,,,0,,4,1,10,1,1994,4,2,0,,,,,,,,,,,,,10,,56,1,4,2,3,3,2,,,,,,,,0,0,1,0,,,,,,,,,
33210,2011,100,25,10,10,50,54,1,,3,2,,1,2,0,,0,5,4,,4,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,2,,,,,,,,,,,,,,,,2,5,5,3,,5,,10,DE,,,,,,,,,,,1,,,,,,,,,,,,1,1,10,1,,1,5,1,,,,,,,,,,,33210,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,8,1,3,0,1,,,,,2,1,1,1,1,1,,,,,,,,,,,3,3,2,2,1,1,3,,,,,,,,,,,,,,2,,4,1,,,,,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,5,3,115,3,3,,,,,,,1,5,5,3,1,3,,,,4,,,0,1,0,0,,,,1,,,,,,,,,,4,,,0,,3,,,,,,,1,,,,,,,10202011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,-1,-1,-1,-1,-1,-1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,-1,,,,,,,,,,,,,1,0,,-1,,,,,,,,,
92864,2009,,,,,,,1,0,6,1,,0,2,0,,0,5,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,3,9200,1,C,37,NC,,,1,1,1,4,1,4,1,8,1,,,,,,,,,,,,8,,17,-1,,,,,12,12,23,,1,1,,,,,92864,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,0,,2,1,2,,,,,,,,6,3,245,4,3,,,,,,,,,,,,,1,3,,4,,3,,,,,1,,2,,,0,0,0,,,,,,5,,,1,2,2,1,1,2,3,,,1,,2,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,12,12,,,,,,,,,,,,,,,,,,,,,,,10,,16,2,,,,,,,,,,,,,,0,,1,,,,,,,,,
41378,2013,,,,,,57,1,,7,1,5,1,4,0,5,0,,1, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1956,1,1,Possible pollution,2,2,3,4,has gone up over the past 100 years,2,7,4,3,,,,,,every American,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,3,2,1,5015,4,,34,NJ,,,,,,,,,,,,,,,,,,,,,,,9,,18,,,,1,1,,,,,,,,,,,41378,,,,,,5,5,5,5,4,2,1,4,4,2,4,2,50,90,,1,2,1,2,,,,,,,,,,,,,,,,1,1,3,1,2,2,1,1,1,7,1,Sugar and obese people,3,3,2,,,,,,,,,,,,,3,5,1,4,4,4,4,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,5,5,2,4,1,2,0,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,1, ,,,,6,,,,,,,6,Buddhist,,,,,,8202013,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,10,,,,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,,,,,10,,,5,,,,,,,,,,,,,,0,,1,,,,,,,,,
35363,2012,,,,,,58,1,,6,1,,0,3,1,4,0,7,3, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,your daughter,2,4,,,,,5,2,,,1123,2,,25,MA,1,1,,,,,,,,,,,,,,,,,,,,,6,2,15,6,1,,3,1,,,,,,,,,,,35363,1,1,4, , ,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,5,1,2,5,,1,1,3,1,3,,,,,,,,,,,,,,,,,,2,3,,3,2,,,,,,,,,,3,4,,1,,,,,,,,,2,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,2,0,5,11,180,,,,,2,0,0,0,,,,,,,,,,4,,,,,,,,,,,,,,,7,4,1,5, ,3, ,4,,,5,,,,,,,7, ,,,,,,9112012,,,,,,,,,,,,,,,,,,,,,,,2,2,50,40,1,4,1,10,,5,3,1,0,1,0,1,4,,,,0,,4,8,31,1,1994,3,2,2,,,,,,,,,,,,,10,,20,2,5,2,2,2,2,,,,,,,,1,1,2,0,,,,,,,,,
42833,2013,,,,,,52,1,,5,1,1,0,1,0,1,0,,5, ,,1,,0,1,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1961,1,1,Gas,-2,-2,-2,-2,may have been going up over the past 100 years,1,2,1,1,,,,,,every American,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,1,3,2,9320,2,,39,OH,,,,,,,,,,,,,,,,,,,,,,,5,,14,,,,3,1,,,,,,,,,,,42833,,,,,,7,7,5,7,4,2,2,1,1,1,1,30,50,70,,1,1,2,1,,,,,,,,,,,,,,,,2,3,3,2,2,2,7,7,7,7,1,Pop,4,5,5,,,,,,,,,,,,,5,1,1,1,5,5,5,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,0,,,,,,,5,2,2,1,2,1,0,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,1, ,,,,4,,,,,,,1, ,,,,,,9212013,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,13,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,10,,,1,,,,,,,,,,,,,,0,,0,,,,,,,,,
91106,2009,,,,,,,1,1,7,2,,0,3,0,,0,30,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2,,5,D,20,KS,,,2,2,1,4,1,3,3,1,2,,,,,,,,,,,,4,,13,-1,,,,,13,22,22,,6,1,,,,,91106,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,1,0,,1,1,,,,,,,,5,7,130,3,3,,,,,,,,,,,,,2,3,,4,,1,,,,,0,,,,,1,0,0,,,,,,1,,,1,1,2,2,2,2,3,,,2,,2,2,1,1,2,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4,13,14,,,,,,,,,,,,,,,,,,,,,,,10,,35,2,,,,,,,,,,,,,,0,,1,,,,,,,,,
46383,2013,,,,,,40,1,,4,2,1,0,1,2,3,0,,5, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1973,2,1,I worry about the ways they are drilling these days.,1,2,-2,-2,will go up over the next 100 years,4,7,4,3,,,,,,most Americans,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,3,7,3,,5,,40,OK,,,,,,,,,,,,,,,,,,,,,,,4,,13,,,,3,2,,,,,,,,,,,46383,,,,,,5,5,5,3,1,3,2,3,3,3,3,20,50,65,,2,2,1,2,,,,,,,,,,,,,,,,1,3,3,1,2,1,1,1,1,4,1,It's part of our society. People have to learn how to manage their own stuff.,2,5,5,,,,,,,,,,,,,5,5,1,3,5,5,5,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,5,1,1,1,2,2,0,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,4, ,,,,2,,,,,,,1, ,,,,,,10242013,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,10,,,,,,,,,,,,,1,1,4,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
90948,2009,,,,,,,1,0,7,2,,2,0,0,,0,4,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,1560,3,B,13,GA,,,2,2,1,4,2,1,2,2,1,,,,,,,,,,,,3,1,21,3,,3,,,12,12,22,,4,1,,,,,90948,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,8,,,2,2,,,,,,,,5,7,190,4,3,,,,,,,,,,,,,1,3,,4,,2,,,,,1,,2,,,0,0,0,,,,,,7,,,1,2,1,2,1,1,4,,,3,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4,12,12,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
29200,2012,,,,,,24,1,,5,1,,0,3,0,3,1,24,5, ,,,,0,0,0,0,1,Hispanic,,,,,,,,,,,,,,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,5,2,,,8760,2,,34,NJ,1,2,,,,,,,,,,,,,,,,,,,,,1,1,10,1,,1,9,3,,,,,,,,,,,29200,2,1,4, , ,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,4,4,3,6,,2,2,5,1,5,,,,,,,,,,,,,,,,,,1,2,,3,2,,,,,,,,,,2,3,,1,,,,,,,,,3,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,2,0,5,6,200,,,,,2,0,1,0,,,,,,,,,,4,,,,,,,,,,,,,,,8,3,1,1, ,4, ,2,,,1,,,,,,,1, ,,,,,,10162012,,,,,,,,,,,,,,,,,,,,,,,4,2,100,20,1,4,2,10,,5,3,5,0,1,1,2,5,,,,0,,4,1,23,1,1997,4,7,0,,,,,,,,,,,,,10,,43,1,3,1,2,4,2,,,,,,,,1,1,2,0,,,,,,,,,
34009,2008,,,,,,,1,,5,2,,0,4,0,,0,999,1,,3,,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,3,9160,1,A,,DE,,,,,,,,,,,,,,,,11,,,4,2,,,,,,9,,,,,12,21,23,88,,,,,,0,34009,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,999,9,3,9,9,,,,,,,,,,,,,,6,9,,,,,,,,,,,,,,,,,,,99,,,,,3,,,,,2,1,9,,,,,,,,        1,1, ,, ,, ,,0,1,0,1,,,,,2,,,0,,,,,,,,,,,,,,,,,,,,3,21,12,,,,,,,,,,,,2,,,5,0,,,,,,,10,,45,1,,,,,,,,,,,,,,0,,0,1,9,5,3,1,1,5,3,
46106,2013,,,,,,21,1,,5,2,4,0,4,0,4,0,,5, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1992,2,1,Money,0,-2,-2,-2,will go up over the next 100 years,4,4,8,8,,,,,,most Americans,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2,5,3,2,,5,,17,IL,,,,,,,,,,,,,,,,,,,,,,,6,2,21,88,88,,3,1,,,,,,,,,,,46106,,,,,,5,5,6,4,2,2,1,2,2,2,3,45,60,75,,2,1,2,1,,,,,,,,,,,,,,,,,3,3,2,4,2,4,5,4,4,1,Soft drink pop.,3,4,4,,,,,,,,,,,,,3,3,2,3,4,4,4,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,4,3,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,2, ,,,,4,,,,,,,1, ,,,,,,10232013,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,16,,,,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
32553,2010,,,,,,37,1,,3,1,,0,2,0,2,0,5,5,,4,,1,1,0,0,0,0,,,,,,,20,1,,,,,,,,,,,,,,,,,1,1973,,,,,,,,,,,,,,,,11,,,,,1,1,8,10,1,,,JS,,,,,,,,,,,,,5,2,2,1,1,5,2,0,0,0,,,,,,,,,,,,,,,,,,,5,1,3,2,8940,1,,55,WI,,,,,,,,,,,2,,,,,11,,,,,,1,6,,15,,,,2,,15,13,24,,5,,1,,,,32553,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,8,,,1,,1,14,,,0,,2,1,7,2,1,3,,,,,,,,,,,,,,,,6,0,280,4,3,,,,,,,,,,,,,,,,6,,3,,,,,,0,,,,0,0,0,,,,,,4,,,,,6,,,,,,,7,,,,,,,10232010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,0,1,1,2,1,1,1,10,2,42,1,,,,,,,,,,,,2,,0,,1,,,,,,,,,
94437,2009,,,,,,,1,0,4,1,,0,2,2,,0,0,1,,1,,1,1,0,0,0,0,,11,,,,,,,,,,,,,,,,,,,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,8,4,4120,2,B,32,NV,,,1,1,1,4,4,1,5,3,1,,,,,,,,,,,,6,,15,-1,,,,,17,22,21,,7,1,,,,,94437,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,,,,,,5,7,165,4,3,,,,,,,,,,,,,2,3,,6,,2,,,,,0,,,,,0,0,0,,,,,,5,,,1,2,4,2,3,2,3,,,2,,1,2,2,2,3,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,3,12,12,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
36041,2010,,,,,,,1,,6,1,,0,2,0,2,0,2,1,,1,,1,1,0,0,0,0,,10,,,,,1,1,,,,,,,,,,,,,,,,,1,9999,,,,,,,,,,,,,,,,,,,,,2,,,,,,,JS,,,,,,,,,,,,,5,3,3,1,1,7,7,2,1,2,,,,,,,,,,,,,,,,,,,5,1,5,3,,5,,54,WV,,,,,,,,,,,2,,,,,11,,,,,,1,99,99,22,,,,99,,16,41,23,,11,,2,5,500,,36041,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,2,3,8,,,,,,,,,,,,,,,,,,,,,,,,8,1,8,2,,,2,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,6,0,175,4,3,,,,,,,,,,,,,,,,4,,3,,,,,,0,,,,0,0,1,,,,,,4,,,,,6,,,,,,,7,,,,,,,11102010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,1,,,,,10,1,60,1,,,,,,,,,,,,1,,0,,0,,,,,,,,,
33950,2012,,,,,,56,1,,3,1,,1,2,0,3,0,35,9, ,,,,0,1,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,1,5,,,,5,,10,DE,1,3,,,,,,,,,,,,,,,,,,,,,3,1,12,3,,3,3,2,,,,,,,,,,,33950,5,3,4, , ,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,3,4,2,4,,1,2,2,3,3,,,,,,,,,,,,,,,,,,2,1,,3,3,,,,,,,,,,3,3,,1,,,,,,,,,4,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,4,0,5,9,196,,,,,1,1,0,0,,,,,,,,,,6,,,,,,,,,,,,,,,1,6,1,1, ,2, ,2,,,4,,,,,,,1, ,,,,,,9262012,,,,,,,,,,,,,,,,,,,,,,,1,1,9997,,4,1,2,16,,2,1,1,1,1,0,1,2,,,,0,,4,8,6,1,2002,4,1,0,,,,,,,,,,,,,13,,,-1,,,,,,,,,,,,,0,0,1,-1,,,,,,,,,
35716,2012,,,,,,53,1,,5,2,,0,3,0,3,0,28,1, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,1,5,,,,5,,41,OR,0,,,,,,,,,,,,,,,,,,,,,,99,99,22,99,,,8,1,,,,,,,,,,,35716,9,4,1, , ,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,1,8,8,1,,1,1,2,2,2,,,,,,,,,,,,,,,,,,9,,,2,7,,,,,,,,,,4,3,,2,,,,,,,,,4,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,0,9,,999,,,,,1,0,0,0,,,,,,,,,,7,,,,,,,,,,,,,,,6,1,2,3, ,7, ,1,,,4,,,,,,,3, ,,,,,,9102012,,,,,,,,,,,,,,,,,,,,,,,1,1,9997,,1,4,1,10,,5,4,1,0,1,0,1,3,,,,1,3,4,6,99,9,1989,99,7,-2,,,,,,,,,,,,,10,,50,1,5,5,2,1,1,,,,,,,,1,0,1,1,,,,,,,,,
42263,2013,,,,,,19,1,,5,2,3,0,3,1,4,1,,5, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1994,1,1,First I think of Battlestar Galactica then I think of the BBC then I think of oil.,3,1,4,1,may have been going up over the past 100 years,1,7,4,4,,,,,,most Americans,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,2,,5,2,3,2,1600,2,,17,IL,,,,,,,,,,,,,,,,,,,,,,,9,2,22,9,4,,3,2,,,,,,,,,,,42263,,,,,,5,7,8,4,3,2,2,3,3,3,4,33,55,90,,1,1,2,2,,,,,,,,,,,,,,,,1,3,4,1,4,1,2,2,1,6,1,Coca-Cola,1,3,3,,,,,,,,,,,,,4,1,1,1,4,4,4,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,0,,,,,,,4,1,2,3,1,3,0,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,2, ,,,,4,,,,,,,7, ,,,,,,11062013,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,10,,,,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
30746,2010,,,,,,80,1,,5,1,,2,0,0,2,0,15,1,,4,,1,1,0,0,0,0,,,,,,,55,1,51,1,47,1,45,1,41,1,,,,,,,,,5,1930,,,,,,,,,,,,,,,,,,,,,2,,,,,,,EW,1,0,4,1,0,6,2,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,3,,5,,54,WV,,,,,,,,,,,1,,,,,11,,,,,,2,4,,13,,,,3,,88,15,21,,1,,2,,,,30746,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,1,,,2,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,5,11,165,3,3,,,,,,,,,,,,,,,,7,,1,,,,,,0,,,,1,0,0,,,,,,7,,,,,2,,,,,,,1,,,,,,,10192010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,1,,,,,12,3,,,,,,,,,,,,,,,,0,,,,,,,,,,,
